time, id1, id2, amount, message
2016-11-02 09:49:33, 16996, 8695, 19.32, ✊🏾 
2016-11-02 09:49:33, 7713, 343, 30.69, 🍺🍻🍺 
2016-11-02 09:49:33, 31793, 54807, 28.61, 🤖 
2016-11-02 09:49:33, 37815, 20681, 28.19, I'll take the over on the wings 
2016-11-02 09:49:33, 48090, 61704, 13.29, 💸 
2016-11-02 09:49:33, 66590, 8390, 26.04, For Ohio. You know what I mean 😉🍸 
2016-11-02 09:49:33, 47012, 61196, 41.90, For the groshhhh🍎🧀🍞 
2016-11-02 09:49:33, 72843, 39183, 12.21, Uber Girls night! (Maggie) 
2016-11-02 09:49:33, 63687, 68528, 14.02, For not listening to me 😡 
2016-11-02 09:49:33, 15305, 12431, 21.50, Balls 
2016-11-02 09:49:33, 41030, 4909, 15.15, Chino... Smh 
2016-11-02 09:49:33, 59136, 27193, 13.26, 🌮 
2016-11-02 09:49:33, 40271, 4507, 22.52, Bills 
2016-11-02 09:49:33, 68680, 62715, 20.56, i'm sorry mom! 
2016-11-02 09:49:33, 56442, 29969, 26.02, You kno:) 
2016-11-02 09:49:33, 68974, 21845, 28.54, Nudes 
2016-11-02 09:49:33, 52666, 6707, 22.30, Ulta 💋 
2016-11-02 09:49:33, 52575, 555, 27.20, Za 
2016-11-02 09:49:33, 12799, 17211, 10.15, munch 
2016-11-02 09:49:33, 25400, 5586, 26.67, Keara Colorado Crossroads fees 
2016-11-02 09:49:33, 74173, 15966, 13.14, Shakes 
2016-11-02 09:49:33, 26501, 3223, 31.58, Gas + parking to Nantucket. ☀️⚓️🚢 
2016-11-02 09:49:33, 46533, 5806, 27.86, Poker 
2016-11-02 09:49:33, 71845, 34964, 20.15, Whee 
2016-11-02 09:49:33, 2867, 47026, 18.22, Foodz 
2016-11-02 09:49:33, 23946, 10778, 14.72, 🍢🍢🍢🍢🍢🍢🍢🍢🍢🍢🍢🍢 
2016-11-02 09:49:33, 19323, 31535, 17.20, 火锅～ 
2016-11-02 09:49:33, 62680, 15772, 21.57, Cover & being an awesome person! 
2016-11-02 09:49:33, 67404, 67419, 26.45, 🍻 
2016-11-02 09:49:33, 53433, 9069, 25.18, NunChucks 
2016-11-02 09:49:33, 52165, 20094, 17.30, Grub 🍝🍕💩👌 
2016-11-02 09:49:33, 56944, 11063, 9.29, ㅅㅊ 
2016-11-02 09:49:33, 31386, 2481, 19.38, Hacienda 
2016-11-02 09:49:33, 38236, 8928, 16.89, Water Bill 
2016-11-02 09:49:33, 49592, 7106, 38.56, for Hakkasan Open Bar (Pi Reunion) 
2016-11-02 09:49:33, 21851, 21849, 36.94, Farva 
2016-11-02 09:49:33, 47062, 23591, 12.55, 👕👖👔 
2016-11-02 09:49:33, 57752, 11664, 25.35, 👭 
2016-11-02 09:49:33, 1102, 25037, 19.68, 🚕 
2016-11-02 09:49:33, 42439, 20815, 27.05, 🍺 
2016-11-02 09:49:33, 32379, 22036, 2.97, Being so flexible about the visits! 
2016-11-02 09:49:33, 20098, 20557, 12.20, 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🎉🎉🎉🎉🎆🎆🎆🎆🎆🎆🏖🏖🏖🏖🏖 
2016-11-02 09:49:33, 59351, 12785, 23.14, Yee 
2016-11-02 09:49:33, 3888, 31331, 33.44, Toilet paper 
2016-11-02 09:49:33, 21199, 5800, 33.61, Electric 
2016-11-02 09:49:33, 33684, 3217, 25.22, Destroying Sauron 
2016-11-02 09:49:33, 13599, 1142, 32.97, 🍳☕ 
2016-11-02 09:49:33, 71835, 34960, 26.94, 🎉 
2016-11-02 09:49:33, 28463, 13021, 31.50, To contribute to Liz's fund for adult diapers 
2016-11-02 09:49:33, 68214, 2470, 23.65, I mean I could but why would I want to 
2016-11-02 09:49:33, 58008, 6232, 27.97, the taste of pakora 
2016-11-02 09:49:33, 36782, 5771, 39.47, Elton John 
2016-11-02 09:49:33, 43397, 5006, 27.37, Chana masala 
2016-11-02 09:49:33, 40031, 6989, 27.34, 🛍💃🏼 
2016-11-02 09:49:33, 53841, 8766, 24.66, 🎉 
2016-11-02 09:49:33, 50993, 7903, 13.38, Missing rocking show 
2016-11-02 09:49:33, 26298, 10531, 16.76, Brekky 
2016-11-02 09:49:33, 11041, 122, 16.31, Lava 🍰 
2016-11-02 09:49:33, 35150, 2947, 13.24, 🍾 
2016-11-02 09:49:33, 23153, 13918, 3.24, 🏈 
2016-11-02 09:49:33, 30158, 2297, 34.53, I had a beer #GreenRock #SundayFunday #Week9 
2016-11-02 09:49:33, 44899, 3743, 16.93, . 
2016-11-02 09:49:33, 3976, 53355, 4.86, Wontons & WeeFee 
2016-11-02 09:49:33, 30337, 67933, 27.35, Birds 
2016-11-02 09:49:33, 20676, 44610, 11.60, Pot sticker and Powerade 
2016-11-02 09:49:33, 72464, 37500, 33.89, Tequila 
2016-11-02 09:49:33, 16208, 349, 33.43, Big British Wiener 
2016-11-02 09:49:33, 7869, 16879, 21.20, 🚗🚗🚗 
2016-11-02 09:49:33, 61543, 61542, 16.29, Train maybe 
2016-11-02 09:49:33, 35708, 35704, 28.96, 💦 
2016-11-02 09:49:33, 4050, 17249, 20.05, Cable 
2016-11-02 09:49:33, 57119, 11166, 15.13, Gw 
2016-11-02 09:49:33, 56685, 10881, 21.32, Lake 
2016-11-02 09:49:33, 60375, 15315, 21.10, Internet and Con 
2016-11-02 09:49:33, 68295, 24613, 30.15, 🍻 
2016-11-02 09:49:33, 14247, 11815, 27.47, 儿子大了不中留啊 嫖完了国内不够 还要嫖洋妞 拿了这笔钱 我没你这个儿子 
2016-11-02 09:49:33, 6654, 34, 22.94, keeping the turn up alive 
2016-11-02 09:49:33, 36573, 22846, 18.18, Fer. Da. 
2016-11-02 09:49:33, 37554, 65954, 33.88, 🎬 
2016-11-02 09:49:33, 51633, 28156, 16.77, 🍲 
2016-11-02 09:49:33, 62147, 15174, 29.69, 👰🏼⚓️⛵️ 
2016-11-02 09:49:33, 77167, 74863, 12.68, crack 
2016-11-02 09:49:33, 72301, 33789, 26.34, Best friends 4ever 
2016-11-02 09:49:33, 25569, 1494, 18.78, aquriaum. N füd??? Lyft? ;P 
2016-11-02 09:49:33, 5726, 25081, 16.85, 🍻 
2016-11-02 09:49:33, 47602, 5952, 24.28, 👜 
2016-11-02 09:49:33, 31260, 9542, 25.40, 🚕 
2016-11-02 09:49:33, 71398, 33368, 10.72, 🍔🍻🍺 
2016-11-02 09:49:33, 16784, 22765, 18.95, Keys+laundry 
2016-11-02 09:49:33, 32047, 18048, 20.94, 🚴🏼 
2016-11-02 09:49:33, 39839, 10948, 8.89, Boat bash! 
2016-11-02 09:49:33, 37566, 39306, 30.15, 🍆 
2016-11-02 09:49:33, 53923, 2267, 30.13, 맥주: 버드와이저, 레드 호스 
2016-11-02 09:49:33, 56789, 12794, 9.60, Winnnee 
2016-11-02 09:49:33, 34366, 26776, 11.79, VINO 
2016-11-02 09:49:33, 156, 74157, 16.96, 🏡🔒 
2016-11-02 09:49:33, 76333, 64648, 23.07, Printing ya GOOF 
2016-11-02 09:49:33, 58566, 12159, 10.64, 🍴☕🍩🍗🍡🍊🍏🍌🍟😃 
2016-11-02 09:49:33, 16798, 8286, 22.94, 🍴 
2016-11-02 09:49:33, 4774, 205, 24.19, ⛽ 
2016-11-02 09:49:33, 20917, 822, 7.23, (No) hint(s) at Alcatraz 
2016-11-02 09:49:33, 51367, 8135, 11.02, 🙂 
2016-11-02 09:49:33, 20323, 12231, 15.21, 🍪🍞🍩🍮🍦🍨🍧 
2016-11-02 09:49:33, 73384, 21304, 4.70, Kentucky fried chicken 🐤 
2016-11-02 09:49:33, 63852, 63853, 26.54, Wicked 🎙 
2016-11-02 09:49:33, 43365, 7945, 10.58, 🎰 
2016-11-02 09:49:33, 28966, 17795, 32.20, Happy 🎂🎉 hope you have a great day!!! Love you, Gpa, Gma, and Brandon🐻💓💕 
2016-11-02 09:49:33, 10976, 1205, 41.81, Hey 
2016-11-02 09:49:33, 41908, 5442, 32.54, Treats 
2016-11-02 09:49:33, 71589, 33977, 21.75, Green 
2016-11-02 09:49:33, 18386, 8436, 29.93, 🍹🍸 
2016-11-02 09:49:33, 74140, 45768, 11.35, drinks and driving 
2016-11-02 09:49:33, 63392, 63391, 31.42, 🍕🍕 
2016-11-02 09:49:33, 30771, 6339, 21.77, 👰🏽🎉😊 
2016-11-02 09:49:33, 41492, 4729, 24.15, Testing Maurice 
2016-11-02 09:49:33, 28138, 15611, 41.95, 🍍 
2016-11-02 09:49:33, 8829, 52853, 15.16, Wing Wednesday 
2016-11-02 09:49:33, 72485, 25913, 24.28, Cable and Internet 
2016-11-02 09:49:33, 24351, 7015, 30.61, ❄️ 
2016-11-02 09:49:33, 64865, 76349, 30.07, Food 
2016-11-02 09:49:33, 23192, 21524, 32.03, Groceries 
2016-11-02 09:49:33, 36590, 5731, 15.69, 🤘🏻😩🤘🏻 
2016-11-02 09:49:33, 28040, 1874, 9.92, Meat meat meat #fbm 
2016-11-02 09:49:33, 29329, 45533, 9.97, 🚕 
2016-11-02 09:49:33, 73801, 9130, 29.15, Burgers 
2016-11-02 09:49:33, 50852, 7851, 20.57, Brunch for Katie @Laura-Chautin and @Sophie-Messing 
2016-11-02 09:49:33, 48498, 63432, 9.93, 🍾💩🍾💩 
2016-11-02 09:49:33, 28033, 4963, 9.35, Dos botellas 
2016-11-02 09:49:33, 43756, 5065, 11.96, Whips and chains 
2016-11-02 09:49:33, 59512, 10268, 30.02, Duffel bag boy 👜 
2016-11-02 09:49:33, 72516, 37661, 15.97, Ritos and Cos 
2016-11-02 09:49:33, 776, 20373, 14.02, Tallly 
2016-11-02 09:49:33, 69182, 50616, 10.82, 💅🏻plum 
2016-11-02 09:49:33, 7791, 7760, 33.63, Tacos 
2016-11-02 09:49:33, 70148, 29333, 39.00, ⛽ 
2016-11-02 09:49:33, 44591, 9910, 9.08, 🍣🍣🍣🍣 
2016-11-02 09:49:33, 20535, 13956, 23.84, Zipcar - mks 
2016-11-02 09:49:33, 61039, 14053, 26.74, Psychic powers 
2016-11-02 09:49:33, 53189, 8983, 30.05, 🏕 
2016-11-02 09:49:33, 53862, 9334, 32.87, Munch munch! Wrong card. 😜 
2016-11-02 09:49:33, 53864, 9338, 16.88, 🍻 
2016-11-02 09:49:33, 683, 394, 22.48, Dang Jose 
2016-11-02 09:49:33, 64927, 40237, 22.04, Keeping the lights on and a roof over our heads 💦🔌🔥 
2016-11-02 09:49:33, 51266, 39744, 31.07, Tata 
2016-11-02 09:49:33, 37146, 8508, 15.69, :) 
2016-11-02 09:49:33, 41319, 52079, 29.45, Car stuff 
2016-11-02 09:49:33, 10244, 55541, 27.48, Brew 
2016-11-02 09:49:33, 18664, 549, 26.76, LCBO and uber 
2016-11-02 09:49:33, 20452, 7109, 26.63, Diner 
2016-11-02 09:49:33, 5103, 40, 4.10, ☀️🔥🏑⛳️🏌🍆💦🍻✊🏿💃🏼🍑🍾🏆 
2016-11-02 09:49:33, 5609, 68558, 34.59, 🏉 
2016-11-02 09:49:33, 30821, 9086, 9.24, Al cnm 💰 
2016-11-02 09:49:33, 59464, 12846, 32.96, 🧀 
2016-11-02 09:49:33, 39137, 25195, 32.97, Little donkey 
2016-11-02 09:49:33, 17173, 63896, 3.03, 🐶💁🏻 
2016-11-02 09:49:33, 57203, 11237, 23.66, kamsahamidead 
2016-11-02 09:49:33, 24041, 1298, 26.04, The name is.. 
2016-11-02 09:49:33, 19819, 4430, 32.63, 🍾 
2016-11-02 09:49:33, 73123, 40671, 9.07, indomie burrito 
2016-11-02 09:49:33, 35496, 26817, 22.90, 🤔🤔🤔🤔 
2016-11-02 09:49:33, 10307, 11173, 27.45, Transfer test 
2016-11-02 09:49:33, 36464, 6979, 25.30, Lyft to Temple 
2016-11-02 09:49:33, 31329, 11208, 31.54, 🎂 
2016-11-02 09:49:33, 4406, 40067, 20.52, 피부는소중하니까 
2016-11-02 09:49:33, 62046, 76082, 22.79, Chicken mozz 
2016-11-02 09:49:33, 37450, 35579, 23.20, Go bulldogs 
2016-11-02 09:49:33, 49716, 7269, 19.22, Lunch date 🍺 
2016-11-02 09:49:33, 58888, 28389, 22.86, 🚕 
2016-11-02 09:49:33, 30537, 36145, 24.36, Gas ⚡🔌💡💸 and interwebz bill 
2016-11-02 09:49:33, 6382, 6316, 20.09, 🍕 
2016-11-02 09:49:33, 32107, 63671, 29.24, lit on a paddle board 
2016-11-02 09:49:33, 40741, 2739, 44.05, Go 
2016-11-02 09:49:33, 77129, 12116, 27.10, 🍷 
2016-11-02 09:49:33, 68388, 24832, 16.95, daily bbqs, fancy cars, etc 
2016-11-02 09:49:33, 42835, 43770, 32.91, Peperos! 
2016-11-02 09:49:33, 4979, 3724, 21.10, Über🚕 
2016-11-02 09:49:33, 29034, 19155, 14.00, Flamenco 🎸 with Wadih. 
2016-11-02 09:49:33, 26306, 24682, 28.37, 👋🏼 
2016-11-02 09:49:33, 70671, 4675, 17.44, Choo choo❣ 
2016-11-02 09:49:33, 62255, 55486, 4.51, Winter Hill 
2016-11-02 09:49:33, 64803, 53420, 40.01, Olivia's champagne 🍾 
2016-11-02 09:49:33, 47370, 64571, 17.21, Boat 
2016-11-02 09:49:33, 46489, 17870, 33.44, 🍕🍕 
2016-11-02 09:49:33, 47427, 29478, 32.12, Yoshinoya 
2016-11-02 09:49:33, 42472, 53551, 25.69, Xs! 
2016-11-02 09:49:33, 31166, 16040, 20.92, Forgot to pay you for gas 
2016-11-02 09:49:33, 71436, 4280, 22.75, 🍕🍕🍕🍕🍕🍕 
2016-11-02 09:49:33, 65193, 18722, 19.68, OSL 
2016-11-02 09:49:33, 60631, 7649, 13.25, ✉️📪 
2016-11-02 09:49:33, 8189, 4471, 22.06, legs 
2016-11-02 09:49:33, 25027, 36058, 24.33, New York 🌆 
2016-11-02 09:49:33, 16835, 10491, 8.08, Bfast🌭 
2016-11-02 09:49:33, 26632, 2920, 14.29, 🍎🍓🍌🍒 
2016-11-02 09:49:33, 64006, 17340, 20.27, 😋 
2016-11-02 09:49:33, 45683, 32283, 39.70, Gasoline 
2016-11-02 09:49:33, 40967, 4629, 41.90, Stuff 
2016-11-02 09:49:33, 35188, 35224, 33.12, Our nations capital 
2016-11-02 09:49:33, 58834, 171, 39.00, Fall ball# 
2016-11-02 09:49:33, 12204, 8262, 27.88, Pizza 
2016-11-02 09:49:33, 74170, 46000, 33.75, 🍷🍷 
2016-11-02 09:49:33, 73227, 40932, 18.24, 1/2 June Cable 
2016-11-02 09:49:33, 77288, 77289, 20.53, 🍹 
2016-11-02 09:49:33, 16428, 12672, 16.86, Mom's portion 
2016-11-02 09:49:33, 49259, 20230, 24.00, 🌮🔔 + 就就ㄢㄢㄍˉㄝㄞㄗㄗㄆˉ 
2016-11-02 09:49:33, 39255, 37032, 32.49, Drank 
2016-11-02 09:49:33, 74194, 46163, 23.49, I tend to lose things 
2016-11-02 09:49:33, 72711, 40502, 15.58, New Years 
2016-11-02 09:49:33, 25093, 70357, 24.49, 🍻 
2016-11-02 09:49:33, 15239, 5448, 28.94, HEHHEHEH 
2016-11-02 09:49:33, 31663, 74863, 16.27, Dinner 
2016-11-02 09:49:33, 33815, 2793, 29.00, Cabs 
2016-11-02 09:49:33, 14542, 6878, 13.56, ☎☎☎☎📱📱📱📱 
2016-11-02 09:49:33, 31406, 20042, 22.02, Jersey Style 
2016-11-02 09:49:33, 47983, 33914, 27.24, Cab 
2016-11-02 09:49:33, 30728, 22378, 39.13, 🔝 
2016-11-02 09:49:33, 55687, 15949, 34.05, softball jersey 
2016-11-02 09:49:33, 72541, 21931, 22.83, 🍻 
2016-11-02 09:49:33, 61864, 16117, 23.21, 🍾 
2016-11-02 09:49:33, 28169, 1900, 33.13, Belgian waffles and orange joooooos 
2016-11-02 09:49:33, 41620, 63371, 15.09, ☀️🏄🏖 
2016-11-02 09:49:33, 41818, 6248, 37.32, 🍺 
2016-11-02 09:49:33, 72639, 7761, 27.68, Painting nov 18 
2016-11-02 09:49:33, 27486, 1798, 1.24, Seattle 
2016-11-02 09:49:33, 47366, 18172, 18.71, 🏡 
2016-11-02 09:49:33, 3651, 38189, 18.39, 👻🐸🍆💍😝🤗👺👳🏿 
2016-11-02 09:49:33, 40186, 14559, 13.16, Shop 
2016-11-02 09:49:33, 65990, 30004, 11.04, Food 
2016-11-02 09:49:33, 34204, 28523, 7.37, Retirement plan 
2016-11-02 09:49:33, 33649, 33629, 7.50, Food from cabin 
2016-11-02 09:49:33, 23264, 13518, 30.99, Goo 
2016-11-02 09:49:33, 24067, 22331, 25.66, 🍔 
2016-11-02 09:49:33, 15755, 308, 8.80, Expensive food 
2016-11-02 09:49:33, 66704, 12775, 31.98, Clopes 
2016-11-02 09:49:33, 52317, 8529, 22.74, I can't fckin stand you 
2016-11-02 09:49:33, 10774, 2035, 21.35, Fine, you good for nothing fr*cker 
2016-11-02 09:49:33, 30707, 16734, 30.55, Gracias 👐🏻 
2016-11-02 09:49:33, 25970, 7497, 22.05, Causeway 
2016-11-02 09:49:33, 49532, 4755, 19.80, 🍣 
2016-11-02 09:49:33, 70183, 29443, 27.28, 🇺🇸👙 
2016-11-02 09:49:33, 39681, 57537, 32.96, 🚕 
2016-11-02 09:49:33, 3120, 104, 34.02, Beer 
2016-11-02 09:49:33, 22671, 28492, 11.85, 💋 
2016-11-02 09:49:33, 62155, 59314, 36.48, 🍺🍻🍔🍟 
2016-11-02 09:49:33, 67782, 23430, 36.51, Frisky whiskey 
2016-11-02 09:49:33, 71190, 22013, 24.19, 🍕 
2016-11-02 09:49:33, 25975, 10730, 6.17, Detergent 
2016-11-02 09:49:33, 54656, 9793, 25.55, 🐾 
2016-11-02 09:49:33, 43427, 5011, 8.19, 🍾🍻🍹🎉3️⃣0️⃣ 
2016-11-02 09:49:33, 38739, 61543, 20.70, 🍳😘 
2016-11-02 09:49:33, 74192, 46139, 43.75, 🌮🌮🌮🌮🌮 
2016-11-02 09:49:33, 25842, 14868, 17.84, food 
2016-11-02 09:49:33, 19866, 9920, 23.94, 🏈 
2016-11-02 09:49:33, 53420, 1969, 3.81, Groc 
2016-11-02 09:49:33, 62193, 15226, 38.66, Dinner 
2016-11-02 09:49:33, 72949, 39841, 14.15, An assortment of beverages. 
2016-11-02 09:49:33, 32110, 50752, 30.96, Parking at the pier 🅿 
2016-11-02 09:49:33, 6477, 6444, 35.42, dranks from your boo 
2016-11-02 09:49:33, 10698, 15153, 10.23, 🍞🧀🍳 
2016-11-02 09:49:34, 8, 9625, 26.50, 💆🗣💣🍻🍺 
2016-11-02 09:49:34, 12773, 1936, 5.61, Human centipede 
2016-11-02 09:49:34, 3843, 5524, 11.40, 🍱 
2016-11-02 09:49:34, 37860, 13739, 27.50, Everything I owe you for to date☀️ 
2016-11-02 09:49:34, 57538, 25977, 38.51, Pho King Good Adventures! 
2016-11-02 09:49:34, 55752, 10331, 14.78, Limited power 
2016-11-02 09:49:34, 18967, 16071, 22.61, Rich 
2016-11-02 09:49:34, 63439, 16735, 27.60, 🏏 
2016-11-02 09:49:34, 62161, 72061, 22.57, Boats n hoes 
2016-11-02 09:49:34, 17150, 8748, 29.94, Newyears 
2016-11-02 09:49:34, 74602, 6117, 31.17, ⚡🔌💡💸 
2016-11-02 09:49:34, 58343, 75352, 2.38, JG 
2016-11-02 09:49:34, 74197, 36732, 14.40, Poppin' bottles 
2016-11-02 09:49:34, 61044, 14054, 9.32, FOR THE ORANGE JUICE AND UPSIDE DOWN CAKE 
2016-11-02 09:49:34, 12727, 38361, 13.18, #sota16 
2016-11-02 09:49:34, 52412, 8588, 26.69, Polowa US Marketing startup 
2016-11-02 09:49:34, 56117, 10533, 9.33, 🏰 
2016-11-02 09:49:34, 71052, 3439, 14.63, 🤘🏻🤘🏼🤘🏽🤘🏾🤘🏿 
2016-11-02 09:49:34, 76968, 40319, 19.73, 💯💯💯 
2016-11-02 09:49:34, 42602, 66690, 21.53, Electricity!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! 
2016-11-02 09:49:34, 74501, 48111, 17.40, 💗💗💗 
2016-11-02 09:49:34, 3804, 377, 12.18, 🍩 
2016-11-02 09:49:34, 46716, 60928, 19.72, 🍜 
2016-11-02 09:49:34, 3401, 2588, 14.61, 2nd place 
2016-11-02 09:49:34, 46798, 5729, 24.12, for june ng + con ed 
2016-11-02 09:49:34, 19037, 5393, 18.52, 🎫 
2016-11-02 09:49:34, 16331, 14191, 19.33, You go ladybug 
2016-11-02 09:49:34, 5155, 30142, 28.00, 🌞 
2016-11-02 09:49:34, 30844, 4895, 11.05, Uber 
2016-11-02 09:49:34, 52558, 8679, 15.04, Biang 
2016-11-02 09:49:34, 60308, 7740, 28.15, kone 
2016-11-02 09:49:34, 3805, 35030, 5.80, Riff Raff 
2016-11-02 09:49:34, 33286, 17204, 26.95, Cheese fries 
2016-11-02 09:49:34, 51230, 6102, 36.68, 🔥 
2016-11-02 09:49:34, 14685, 61457, 24.31, Denny finally won 
2016-11-02 09:49:34, 57161, 11203, 5.38, 🚗🚗🚗 
2016-11-02 09:49:34, 5891, 23, 49.80, Good 
2016-11-02 09:49:34, 53364, 36246, 14.51, 🐶 
2016-11-02 09:49:34, 2628, 73140, 31.53, 🍳🍹 
2016-11-02 09:49:34, 65338, 25256, 13.95, Supplies 
2016-11-02 09:49:34, 21729, 44591, 10.30, Food 
2016-11-02 09:49:34, 4040, 19978, 54.05, 💆🏻 
2016-11-02 09:49:34, 50442, 7712, 8.64, Hurr cut 
2016-11-02 09:49:34, 27966, 1866, 33.40, ⚾️ 
2016-11-02 09:49:34, 53058, 15823, 25.82, ;) 
2016-11-02 09:49:34, 68221, 10656, 19.68, D symong 🍰 
2016-11-02 09:49:34, 13727, 44421, 10.91, pregame 
2016-11-02 09:49:34, 25749, 23690, 35.51, 😆🎤🎶 
2016-11-02 09:49:34, 43851, 5090, 40.63, Ahuh honey 
2016-11-02 09:49:34, 69035, 26480, 33.74, Chubbbbyyy 
2016-11-02 09:49:34, 54561, 25753, 27.85, Comcast - January 
2016-11-02 09:49:34, 12611, 15805, 31.55, For bills on splitwise.com 
2016-11-02 09:49:34, 32711, 4694, 6.49, Paula's things 
2016-11-02 09:49:34, 6994, 2771, 23.04, The venmo dares begin 
2016-11-02 09:49:34, 51941, 8371, 28.68, 🙃 
2016-11-02 09:49:34, 50807, 7844, 4.75, Mcdicks 
2016-11-02 09:49:34, 17504, 3095, 3.65, That good. 🍕 
2016-11-02 09:49:34, 7914, 46, 52.09, Zaa 
2016-11-02 09:49:34, 25401, 6500, 21.94, Gagging 
2016-11-02 09:49:34, 31056, 16845, 9.08, 2nd place 🏌🍪⛳️ 
2016-11-02 09:49:34, 32012, 31983, 26.02, Chicken 
2016-11-02 09:49:34, 44866, 52838, 44.41, !33+ 
2016-11-02 09:49:34, 70481, 25565, 27.72, spring roll night 😁👍🏼 
2016-11-02 09:49:34, 71721, 16620, 20.60, 🏁🏁🍦🍦💃🏽💃🏽🙋🏻😎👑🐓🐓 
2016-11-02 09:49:34, 67967, 33286, 9.86, Wifi  #MakeKiscoGreatAgain 
2016-11-02 09:49:34, 56604, 10803, 27.67, 🤗 
2016-11-02 09:49:34, 31869, 19187, 18.58, Food 
2016-11-02 09:49:34, 13988, 7649, 15.39, 🍹 
2016-11-02 09:49:34, 35450, 65735, 13.43, 💰😍 
2016-11-02 09:49:34, 72325, 36995, 32.96, 🏀 
2016-11-02 09:49:34, 7593, 33888, 22.05, Jack's while you were 😴 
2016-11-02 09:49:34, 75884, 72206, 17.49, For thanking care of me in the horrible place called fondren 
2016-11-02 09:49:34, 7220, 5060, 7.90, me + little rodo party dues 
2016-11-02 09:49:34, 33571, 5104, 2.20, Moma 
2016-11-02 09:49:34, 37159, 3330, 9.30, Dead rn 
2016-11-02 09:49:34, 55076, 14987, 22.90, 💯💯💯 
2016-11-02 09:49:34, 12202, 12199, 27.62, 🍣 
2016-11-02 09:49:34, 58177, 3940, 26.30, Backstreet boys tickets 
2016-11-02 09:49:34, 69427, 1858, 24.09, 🚖 
2016-11-02 09:49:34, 3503, 4043, 12.79, I have no balance 
2016-11-02 09:49:34, 57624, 29198, 22.34, 🍻 
2016-11-02 09:49:34, 29590, 11669, 29.47, Sup dude 
2016-11-02 09:49:34, 68550, 25227, 12.72, For Joanna 
2016-11-02 09:49:34, 7840, 10283, 11.35, Electric and TV 
2016-11-02 09:49:34, 76825, 70692, 20.70, August 
2016-11-02 09:49:34, 73164, 73163, 24.36, Kale salad 
2016-11-02 09:49:34, 68621, 64042, 14.39, 🌯🌯🌯🌯🌯 
2016-11-02 09:49:34, 2089, 577, 26.98, Drinks 
2016-11-02 09:49:34, 51640, 8260, 25.09, 💪🏼💪🏼 
2016-11-02 09:49:34, 3475, 3724, 9.16, Fjsksgshdh 
2016-11-02 09:49:34, 3797, 4695, 21.82, Too much ❤️❤️ 
2016-11-02 09:49:34, 65528, 63900, 20.15, the power, the beauty, then the frantic end, the rapture 🎹🎤💃🏼 
2016-11-02 09:49:34, 7472, 10839, 28.71, Friendship with a side of pizza 
2016-11-02 09:49:34, 70186, 28471, 1.06, for Chicago Hotel! 
2016-11-02 09:49:34, 64297, 17687, 28.22, Hi 
2016-11-02 09:49:34, 34508, 16200, 37.00, Pay 
2016-11-02 09:49:34, 53761, 10250, 8.71, ☝🏼️🏈 
2016-11-02 09:49:34, 64407, 17862, 19.80, Utilities 
2016-11-02 09:49:34, 25220, 9080, 36.08, 🇨🇳 
2016-11-02 09:49:34, 52816, 8785, 8.72, 🏠🏡 
2016-11-02 09:49:34, 73627, 43013, 12.28, ☕️ 
2016-11-02 09:49:34, 9148, 59862, 20.17, BURRRR🍻 
2016-11-02 09:49:34, 56847, 16323, 13.11, Bed race fee 
2016-11-02 09:49:34, 48539, 20333, 29.74, 📺💸 
2016-11-02 09:49:34, 64938, 18676, 5.24, Bus 🚎💨 
2016-11-02 09:49:34, 52097, 5378, 17.04, Hana 🔥🔥🔥 
2016-11-02 09:49:34, 45270, 5398, 5.76, 'Za 
2016-11-02 09:49:34, 501, 397, 18.93, Drinks 
2016-11-02 09:49:34, 69299, 26933, 33.69, The Will to Win 
2016-11-02 09:49:34, 9021, 22990, 4.69, Meow 
2016-11-02 09:49:34, 38098, 40517, 16.55, 🍺 
2016-11-02 09:49:34, 28202, 1901, 33.39, Poker 
2016-11-02 09:49:34, 31569, 31579, 28.41, ❤️ 
2016-11-02 09:49:34, 64566, 18150, 9.50, 🍾🍾 
2016-11-02 09:49:34, 18458, 13748, 14.52, 우버차 뽑았다 널 데리러가 
2016-11-02 09:49:34, 14215, 26505, 31.57, 🤘🏾 
2016-11-02 09:49:34, 9014, 8683, 21.37, First Beach dues 
2016-11-02 09:49:34, 67519, 22856, 3.13, 🍕🍕 
2016-11-02 09:49:34, 23640, 1784, 16.57, Internet and cable through July 1st 
2016-11-02 09:49:34, 57701, 6659, 22.66, Tunage 
2016-11-02 09:49:34, 62786, 15902, 25.26, Dance!!! 
2016-11-02 09:49:34, 74765, 72933, 8.31, 🍳🍹 
2016-11-02 09:49:34, 13449, 60223, 5.60, Date night 
2016-11-02 09:49:34, 27651, 10185, 34.17, The good stuff 
2016-11-02 09:49:34, 16775, 2610, 20.69, 🍔 
2016-11-02 09:49:34, 38116, 9970, 16.29, 🍉🍔🧀🍝🍷 
2016-11-02 09:49:34, 46711, 2781, 16.67, Bellinghammmmm 
2016-11-02 09:49:34, 67710, 23310, 18.10, 🍦🍺 
2016-11-02 09:49:34, 43298, 58429, 28.18, 💃🏼 
2016-11-02 09:49:34, 22834, 17536, 44.04, Friday i'm in love 
2016-11-02 09:49:34, 31313, 65754, 12.28, Best fam head eveerrrr 
